index,price
1985-06-17,556.747101356194
1985-06-18,556.7836168783025
1985-06-19,556.7904641495549
1985-06-20,556.8192205248945
1985-06-21,556.8612595455684
1985-06-24,556.9319228646949
1985-06-25,557.0034553203856
1985-06-26,557.1073444683728
1985-06-27,557.2378011928187
1985-06-28,557.354618042308
1985-07-01,557.4944092375716
1985-07-02,557.6202853516962
1985-07-03,557.723283178305
1985-07-04,557.723283178305
1985-07-05,557.8664816066746
1985-07-08,557.9612273970369
1985-07-09,558.0318117549082
1985-07-10,558.1402699245222
1985-07-11,558.248301086668
1985-07-12,558.3655579659794
1985-07-15,558.461260738733
1985-07-16,558.6434463420516
1985-07-17,558.8435651393883
1985-07-18,559.0130877625178
1985-07-19,559.1642381047817
1985-07-22,559.2785260728507
1985-07-23,559.3285580044902
1985-07-24,559.3244693964214
1985-07-25,559.3491085797014
1985-07-26,559.3745280370741
1985-07-29,559.3008214196481
1985-07-30,559.2516937819308
1985-07-31,559.2326503630803
1985-08-01,559.2695641108573
1985-08-02,559.265786494075
1985-08-05,559.2510821548184
1985-08-06,559.1232963695531
1985-08-07,559.0090929330041
1985-08-08,558.9269180162439
1985-08-09,558.8347999221901
1985-08-12,558.7314909858527
1985-08-13,558.6314993092894
1985-08-14,558.5331437409142
1985-08-15,558.4175357708049
1985-08-16,558.2805306620595
1985-08-19,558.1682804159319
1985-08-20,558.1207097019932
1985-08-21,558.0871811272872
1985-08-22,557.9968201939721
1985-08-23,557.8936931264346
1985-08-26,557.8141651334784
1985-08-27,557.7465365107473
1985-08-28,557.6841761000308
1985-08-29,557.6331574882851
1985-08-30,557.557229065777
1985-09-02,557.557229065777
1985-09-03,557.4750128964934
1985-09-04,557.3827073191121
1985-09-05,557.3079130759586
1985-09-06,557.2596269244349
1985-09-09,557.2033509241318
1985-09-10,557.0882489162016
1985-09-11,556.9227147439175
1985-09-12,556.7275876183652
1985-09-13,556.5070523148079
1985-09-16,556.3144351054735
1985-09-17,556.0439508666734
1985-09-18,555.8029489578504
1985-09-19,555.6268905763804
1985-09-20,555.431233051538
1985-09-23,555.3036564456877
1985-09-24,555.128053787338
1985-09-25,554.8744280449158
1985-09-26,554.6637400701303
1985-09-27,554.4567111680283
1985-09-30,554.2658219970813
1985-10-01,554.197612857407
1985-10-02,554.0623642803382
1985-10-03,553.9440433023672
1985-10-04,553.7839516794962
1985-10-07,553.6274229246861
1985-10-08,553.4664907982747
1985-10-09,553.3185477428237
1985-10-10,553.1847354156871
1985-10-11,553.1256860963728
1985-10-14,553.1154879762371
1985-10-15,553.0884019078877
1985-10-16,553.1090962004548
1985-10-17,553.1135013190232
1985-10-18,553.0927683180695
1985-10-21,553.0711311421586
1985-10-22,553.0860806819102
1985-10-23,553.139562548383
1985-10-24,553.1570430692781
1985-10-25,553.1521468267
1985-10-28,553.1692206574106
1985-10-29,553.2278119123201
1985-10-30,553.3032405621707
1985-10-31,553.3513898584982
1985-11-01,553.4587035145447
1985-11-04,553.56575225538
1985-11-05,553.6927584318909
1985-11-06,553.8235464822299
1985-11-07,553.9517824476334
1985-11-08,554.1225956201382
1985-11-11,554.4138367983473
1985-11-12,554.7223427610484
1985-11-13,554.9948023298116
1985-11-14,555.314590314525
1985-11-15,555.5933498403764
1985-11-18,555.8820019771451
1985-11-19,556.1569812470731
1985-11-20,556.432670522737
1985-11-21,556.7725860993564
1985-11-22,557.0879487366418
1985-11-25,557.3810810809655
1985-11-26,557.671267104154
1985-11-27,558.0329218208713
1985-11-28,558.0329218208713
1985-11-29,558.3509946482718
1985-12-02,558.6059701926972
1985-12-03,558.8780178171279
1985-12-04,559.2460831114856
1985-12-05,559.5861854005186
1985-12-06,559.9167380802329
1985-12-09,560.2523429325697
1985-12-10,560.5801678354765
1985-12-11,560.9637873497467
1985-12-12,561.3412615967525
1985-12-13,561.809177334858
1985-12-16,562.3171827887986
1985-12-17,562.7630142861115
1985-12-18,563.164501319657
1985-12-19,563.5561904752892
1985-12-20,563.9620197323734
1985-12-23,564.2525777366221
1985-12-24,564.4960875018188
1985-12-25,564.4960875018188
1985-12-26,564.764927910282
1985-12-27,565.0941424499403
1985-12-30,565.4525627710909
1985-12-31,565.7666703003267
1986-01-01,565.7666703003267
1986-01-02,566.0496818819622
1986-01-03,566.3689737808627
1986-01-06,566.686890796144
1986-01-07,567.0858467190612
1986-01-08,567.2144840934283
1986-01-09,567.2927193601118
1986-01-10,567.3518709665228
1986-01-13,567.4432734787549
1986-01-14,567.5250021721749
1986-01-15,567.6608735128783
1986-01-16,567.8180792783817
1986-01-17,567.9164066029248
1986-01-20,568.0194815229073
1986-01-21,568.0285492666336
1986-01-22,567.9485547517925
1986-01-23,567.930876907883
1986-01-24,567.9829792060737
1986-01-27,568.0654679009867
1986-01-28,568.2815805352998
1986-01-29,568.4712533772142
1986-01-30,568.6178051450161
1986-01-31,568.8474012025382
1986-02-03,569.1492145371064
1986-02-04,569.3820522558281
1986-02-05,569.6167683574796
1986-02-06,569.8437604820922
1986-02-07,570.1316431288147
1986-02-10,570.4545490484995
1986-02-11,570.7351679281319
1986-02-12,571.0161332260714
1986-02-13,571.3386061689329
1986-02-14,571.7201893133489
1986-02-17,571.7201893133489
1986-02-18,572.1837978674591
1986-02-19,572.556692537303
1986-02-20,573.0125990340099
1986-02-21,573.4886087102723
1986-02-24,573.9727042524461
1986-02-25,574.3951669138046
1986-02-26,574.8146444248263
1986-02-27,575.305339265056
1986-02-28,575.7377380851484
1986-03-03,576.1379844032147
1986-03-04,576.489574064908
1986-03-05,576.8646786096925
1986-03-06,577.2672992347527
1986-03-07,577.6310020134362
