index,forecast
1993-01-13,2.1543831805357665
1993-01-14,2.169421783668869
1993-01-15,2.20621037820022
1993-01-18,2.255875080681772
1993-01-19,2.213522207673933
1993-01-20,2.0646497902508103
1993-01-21,2.053336550434775
1993-01-22,2.06797722522519
1993-01-25,2.167689821425986
1993-01-26,2.318039985300848
1993-01-27,2.3203754636241705
1993-01-28,2.3419885749213685
1993-01-29,2.32861554992434
1993-02-01,2.4266348073555566
1993-02-02,2.630411898349155
1993-02-03,2.7177654098018076
1993-02-04,3.0952307601281133
1993-02-05,3.419169001696045
1993-02-08,3.6298478418629654
1993-02-09,3.5704386251232894
1993-02-10,3.7270382081728934
1993-02-11,3.8525337839896125
1993-02-12,3.5780034007633694
1993-02-15,3.5780034007633694
1993-02-16,3.004353155597879
1993-02-17,2.5942172413381144
1993-02-18,2.1315448426906713
1993-02-19,1.8040231378056173
1993-02-22,1.6406755497205596
1993-02-23,1.448461766026517
1993-02-24,1.3448942833607815
1993-02-25,1.4553419148892643
1993-02-26,1.6112126941881673
1993-03-01,1.6669008453842822
1993-03-02,1.716918993704713
1993-03-03,2.0272407561035326
1993-03-04,2.051635870107228
1993-03-05,2.1163603918389655
1993-03-08,1.8874572148095516
1993-03-09,2.110452880813963
1993-03-10,2.387485188226925
1993-03-11,2.514293925814802
1993-03-12,2.302094697838549
1993-03-15,2.3659617627812395
1993-03-16,2.396460824096298
1993-03-17,2.3062597718028037
1993-03-18,2.313412040338944
1993-03-19,2.291812987650396
1993-03-22,2.1159668976547805
1993-03-23,2.080364735020172
1993-03-24,2.0629763673867054
1993-03-25,2.0904835406751054
1993-03-26,1.9847814088523903
1993-03-29,1.9983766938177685
1993-03-30,2.0737545598809257
1993-03-31,2.135185668410197
1993-04-01,2.0042707686806027
1993-04-02,1.5308375455268783
1993-04-05,1.348973271157736
1993-04-06,1.1568445169037946
1993-04-07,1.0041264126027099
1993-04-08,0.8644310341624383
1993-04-09,0.8644310341624383
1993-04-12,0.8905994034362279
1993-04-13,0.9754434827137677
1993-04-14,1.0352679381564005
1993-04-15,1.0923682817937577
1993-04-16,1.154589047626037
1993-04-19,1.0849199705121364
1993-04-20,1.0058834275286572
1993-04-21,0.8554581932450795
1993-04-22,0.480394365708992
1993-04-23,0.1678969134983392
1993-04-26,-0.24356259917745526
1993-04-27,-0.39085528094773525
1993-04-28,-0.5723707421042232
1993-04-29,-0.6403721587795381
1993-04-30,-0.7381847813494349
1993-05-03,-0.6621432600252154
1993-05-04,-0.5788288725348213
1993-05-05,-0.4932571810530524
1993-05-06,-0.4341761071698756
1993-05-07,-0.43802411527293306
1993-05-10,-0.39983106965076914
1993-05-11,-0.3182550788561207
1993-05-12,-0.26884392660381007
1993-05-13,-0.3669638740362028
1993-05-14,-0.4612019329275749
1993-05-17,-0.5248269725018049
1993-05-18,-0.5854614582279716
1993-05-19,-0.25793634619101813
1993-05-20,-0.014179766240172418
1993-05-21,0.04945256914172502
1993-05-24,0.16968301275845332
1993-05-25,0.3039701977806614
1993-05-26,0.5333388003836081
1993-05-27,0.6731701926272453
1993-05-28,0.765497458185854
1993-05-31,0.765497458185854
1993-06-01,0.9577544965891427
1993-06-02,1.1359421565316083
1993-06-03,1.25520621110818
1993-06-04,1.2886472552754868
1993-06-07,1.1955492351650612
1993-06-08,1.0715572283450783
1993-06-09,0.9925918092442589
1993-06-10,0.9266135396281383
1993-06-11,0.9162539467620149
1993-06-14,0.9020964524571392
1993-06-15,0.8508354637971675
1993-06-16,0.8488639007321673
1993-06-17,0.8823705120338328
1993-06-18,0.7323635742444801
1993-06-21,0.6838680873363121
1993-06-22,0.6297764196602669
1993-06-23,0.4061379159804257
1993-06-24,0.377586082266089
1993-06-25,0.41555959268815357
1993-06-28,0.5468851090560407
1993-06-29,0.6422217756160703
1993-06-30,0.7160379372270402
1993-07-01,0.714117739279558
1993-07-02,0.5890686789893229
1993-07-05,0.5890686789893229
1993-07-06,0.305290813019546
1993-07-07,0.1312526034764521
1993-07-08,0.15879115323440512
1993-07-09,0.22268538960978831
1993-07-12,0.2869418808980022
1993-07-13,0.32270595291698084
1993-07-14,0.4057137540752308
1993-07-15,0.46118307713919143
1993-07-16,0.382472308407371
1993-07-19,0.32379460113901265
1993-07-20,0.317719651573466
1993-07-21,0.29801197392091305
1993-07-22,0.19984989217267593
1993-07-23,0.18415708638890968
1993-07-26,0.2364675368284075
1993-07-27,0.22565309983018694
1993-07-28,0.22662892098900336
1993-07-29,0.3235067650190721
1993-07-30,0.30681221247084006
1993-08-02,0.35822119204827196
1993-08-03,0.37367197384814516
1993-08-04,0.397294701540208
1993-08-05,0.39287602230145746
1993-08-06,0.39111936764633337
1993-08-09,0.46559743014461574
1993-08-10,0.5379912768971923
1993-08-11,0.5878002344483843
1993-08-12,0.5883122274645848
1993-08-13,0.6078612083807289
1993-08-16,0.7157871893746699
1993-08-17,0.8791502612199096
1993-08-18,1.1121026836076902
1993-08-19,1.3199487791142506
1993-08-20,1.4877648085207447
1993-08-23,1.5848330621946816
1993-08-24,1.8667423249034034
1993-08-25,2.1355660395468195
1993-08-26,2.372565457025379
1993-08-27,2.547513710576704
1993-08-30,2.733126184646647
1993-08-31,2.9374838908123224
1993-09-01,3.0994245984037785
1993-09-02,3.1695329344484335
1993-09-03,3.2139947493191663
1993-09-06,3.230669309373367
1993-09-07,3.1488298969689983
1993-09-08,3.0023489005441566
1993-09-09,2.888285548501368
1993-09-10,3.02651377714319
1993-09-13,3.1270852727039884
1993-09-14,3.0723509035321794
1993-09-15,3.0882698434302163
1993-09-16,3.0076949619819366
1993-09-17,2.872623520376222
1993-09-20,2.3559668516925245
1993-09-21,1.9779908460093059
1993-09-22,1.6757338125211778
1993-09-23,1.6643248780989794
1993-09-24,1.6828671199922778
1993-09-27,1.7233734216203456
1993-09-28,1.8369381293796143
1993-09-29,1.8418883410826479
1993-09-30,1.777878497321362
1993-10-01,1.7835316283091014
1993-10-04,1.876868252512178
1993-10-05,1.9115816820886122
1993-10-06,1.9691262128498488
1993-10-07,1.8457181558963547
1993-10-08,1.8456183833810642
1993-10-11,1.8885291749268087
1993-10-12,1.9369389882361514
1993-10-13,1.9845619953825848
1993-10-14,1.870958645506603
1993-10-15,2.1644898396837493
1993-10-18,2.3992434630192943
1993-10-19,2.3108973096995395
1993-10-20,2.425827579937307
1993-10-21,2.455194901054436
1993-10-22,2.290323651843322
1993-10-25,2.275550868442768
1993-10-26,2.27371124929725
1993-10-27,2.3057390452305935
1993-10-28,2.375383449947015
1993-10-29,2.5006910111507175
1993-11-01,2.654990398323657
1993-11-02,2.733451240912834
1993-11-03,1.9207999758679801
1993-11-04,1.5589557636423421
1993-11-05,1.3557717993353138
1993-11-08,1.2086867466541569
1993-11-09,1.0942010520425212
1993-11-10,1.0548344275970283
1993-11-11,1.0146452042154244
1993-11-12,1.0580318202920875
1993-11-15,1.0497196496225438
1993-11-16,1.125519197578736
1993-11-17,1.0851884124051465
1993-11-18,1.0461165217295478
1993-11-19,0.9322526586812895
1993-11-22,0.7540362960326292
1993-11-23,0.6720404732479143
1993-11-24,0.655874006218342
1993-11-25,0.655874006218342
1993-11-26,0.6361942795236247
1993-11-29,0.5514390313332312
1993-11-30,0.5046940399677833
1993-12-01,0.5060699775855181
1993-12-02,0.5361215969749762
1993-12-03,0.6331359356412559
1993-12-06,0.7965088225386647
1993-12-07,0.9270750056321462
1993-12-08,1.0052698730653469
1993-12-09,0.9892850422072718
1993-12-10,0.9673310535897527
1993-12-13,1.0191018274013088
1993-12-14,0.8282666277620678
1993-12-15,0.7702909257339634
1993-12-16,0.7485275961240971
1993-12-17,0.8028806155649713
1993-12-20,0.8947448347147049
1993-12-21,0.9462603532320749
1993-12-22,1.0582679048429986
1993-12-23,1.1728908816168526
1993-12-24,1.1728908816168526
1993-12-27,1.4222705593137575
1993-12-28,1.6672486561381992
1993-12-29,1.8297147614174092
1993-12-30,1.863095499326567
1993-12-31,1.6894673155582152
1994-01-03,1.5551071883943535
1994-01-04,1.4867473242469618
1994-01-05,1.4494965776663062
1994-01-06,1.4016621464566354
1994-01-07,1.485244438657525
1994-01-10,1.5857822631525191
1994-01-11,1.8367862543347484
1994-01-12,1.9895882336749424
1994-01-13,2.1149747979910956
1994-01-14,2.2739993745797094
1994-01-17,2.339489000109159
1994-01-18,2.4607339630203584
1994-01-19,2.560125224798166
1994-01-20,2.644451731996932
1994-01-21,2.634379414884859
1994-01-24,2.5557596295595957
1994-01-25,2.435987300648192
1994-01-26,2.430539482787368
1994-01-27,2.4137684788111833
1994-01-28,2.6516542898808573
1994-01-31,2.8580095926608466
1994-02-01,2.9585600194016206
1994-02-02,3.1717168423819317
1994-02-03,3.176926380580232
1994-02-04,1.606284540103387
1994-02-07,1.4583173117299912
1994-02-08,1.3622024887493056
1994-02-09,1.3051446980632933
1994-02-10,1.1058520477540343
1994-02-11,0.986361860944142
1994-02-14,0.9107370434010567
1994-02-15,0.8989760064355894
1994-02-16,0.8887096440680314
1994-02-17,0.7763680596396402
1994-02-18,0.61641981331093
1994-02-21,0.6164198133109301
1994-02-22,0.5899085804835018
1994-02-23,0.5399207786555519
1994-02-24,0.19190236816025852
1994-02-25,0.04288971007470318
1994-02-28,-0.08655066392680524
1994-03-01,-0.26781168418344964
1994-03-02,-0.40665408441144973
1994-03-03,-0.5855619927888006
1994-03-04,-0.6804367690095898
1994-03-07,-0.6690173482827128
1994-03-08,-0.7291987568863311
1994-03-09,-0.7142928816291049
1994-03-10,-0.7926296143642465
1994-03-11,-0.7905704008866786
1994-03-14,-0.7820173169050755
1994-03-15,-0.7914935916104832
1994-03-16,-0.6683115236110297
1994-03-17,-0.5545913522588769
1994-03-18,-0.49636647080712615
1994-03-21,-0.47455443149632526
1994-03-22,-0.41319104726597927
1994-03-23,-0.3530866184773127
1994-03-24,-0.4431747376794194
1994-03-25,-0.6781930124477484
1994-03-28,-0.8671603938551945
1994-03-29,-1.0589488786469567
1994-03-30,-1.477719565494469
1994-03-31,-1.8695160937678053
1994-04-01,-1.8695160937678055
1994-04-04,-2.4380182834617474
1994-04-05,-2.1349238250713927
1994-04-06,-2.3572544979138668
1994-04-07,-2.413139569248037
1994-04-08,-2.5538948641189307
1994-04-11,-2.5686496858440613
1994-04-12,-2.673977100115468
1994-04-13,-2.8217333584020654
1994-04-14,-2.967370483382797
1994-04-15,-3.1027041460216087
1994-04-18,-3.245991874045914
1994-04-19,-3.395689302523303
1994-04-20,-3.5530203177502666
1994-04-21,-3.1008382403219628
1994-04-22,-3.0911146584265357
1994-04-25,-2.860434572850061
1994-04-26,-2.7772729090730124
1994-04-27,-2.7772729090730124
1994-04-28,-2.6869420598139087
1994-04-29,-2.6390286651455677
1994-05-02,-2.4931625970951696
1994-05-03,-2.4171493974257214
1994-05-04,-2.3759515572263084
1994-05-05,-2.358797391390773
1994-05-06,-2.3410321260844813
1994-05-09,-2.4212160769599342
1994-05-10,-2.381933036856882
1994-05-11,-2.4483991615311305
1994-05-12,-2.526576799410516
1994-05-13,-2.588257366155901
1994-05-16,-2.6514488791495734
1994-05-17,-2.2321804197771975
1994-05-18,-1.9820060219107958
1994-05-19,-1.7340100904714648
1994-05-20,-1.5498846210654134
1994-05-23,-1.4189585986906215
1994-05-24,-1.2607773000589921
1994-05-25,-1.0986133254405082
1994-05-26,-0.9163273943121729
1994-05-27,-0.7732819659414153
1994-05-30,-0.7732819659414153
1994-05-31,-0.6209314659306763
1994-06-01,-0.45375588536592737
1994-06-02,-0.3118451528418729
1994-06-03,-0.09174471810462381
1994-06-06,0.06898665426476372
1994-06-07,0.16152235920997876
1994-06-08,0.21406740627131965
1994-06-09,0.29364700074977473
1994-06-10,0.39391329870417835
1994-06-13,0.5115578594767614
1994-06-14,0.7080851210987259
1994-06-15,0.7801420284683842
1994-06-16,0.9148803678688386
1994-06-17,0.8347567323159241
1994-06-20,0.6704574457009387
1994-06-21,0.36945762051550085
1994-06-22,0.20986708109736651
1994-06-23,-0.0573362764689064
1994-06-24,-0.46118213695824656
1994-06-27,-0.5424809154537031
1994-06-28,-0.7262421505071719
1994-06-29,-0.8422563456975617
1994-06-30,-1.0219703469420967
1994-07-01,-1.1568639410139658
1994-07-04,-1.1568639410139658
1994-07-05,-1.2517075525967378
1994-07-06,-1.375701723387097
1994-07-07,-1.3701211784605176
1994-07-08,-1.3799185086517425
1994-07-11,-1.4431572890814142
1994-07-12,-1.4596991165461608
1994-07-13,-1.4591480969979058
1994-07-14,-1.2402192701568873
1994-07-15,-1.0992405852013534
1994-07-18,-0.9519956051549946
1994-07-19,-0.8385013347027563
1994-07-20,-0.8043658395835943
1994-07-21,-0.7492557540424106
1994-07-22,-0.6983739650772064
1994-07-25,-0.624032761616046
1994-07-26,-0.5697035752099877
1994-07-27,-0.5473158730191336
1994-07-28,-0.4499165355030371
1994-07-29,-0.21703056501713924
1994-08-01,0.04595607698703693
1994-08-02,0.274985541324317
1994-08-03,0.5007044308252795
1994-08-04,0.5515307602013962
1994-08-05,0.5861277227022306
1994-08-08,0.6408356671458137
1994-08-09,0.7113212181066915
1994-08-10,0.8503738743718803
1994-08-11,0.8457596655664065
1994-08-12,0.9588861068883188
1994-08-15,1.0962846858591733
1994-08-16,1.2908610691069968
1994-08-17,1.4830903931555661
1994-08-18,1.5641629479184738
1994-08-19,1.684606082733198
1994-08-22,1.7460882676464202
1994-08-23,1.8604015783731926
1994-08-24,1.9919557136011266
1994-08-25,2.166257886388087
1994-08-26,2.190171013429204
1994-08-29,2.5108380848289014
1994-08-30,2.848504152673482
1994-08-31,2.978549925822515
1994-09-01,3.1609005420269978
1994-09-02,3.142855031452119
1994-09-05,3.142855031452119
1994-09-06,3.1382156834707398
1994-09-07,3.1694220178502115
1994-09-08,3.247149804370311
1994-09-09,2.764383586245817
1994-09-12,2.5471116884974303
1994-09-13,2.4484089564897524
1994-09-14,2.416895866468602
1994-09-15,2.3579869821136485
1994-09-16,2.2744056243499444
1994-09-19,2.3000202391630067
1994-09-20,1.5840078838973033
1994-09-21,1.3873459574407192
1994-09-22,1.1834936621480734
1994-09-23,0.9771680337646107
1994-09-26,0.8203791877724117
1994-09-27,0.7065190737270336
1994-09-28,0.6662021163942718
1994-09-29,0.5586367280889014
1994-09-30,0.449283356350859
1994-10-03,0.35078121002016965
1994-10-04,-0.005683895741267917
1994-10-05,-0.29134767876102236
1994-10-06,-0.5595322866464452
1994-10-07,-0.6974921353388539
1994-10-10,-0.6833453663088697
1994-10-11,-0.45617693653752744
1994-10-12,-0.3160704488645182
1994-10-13,-0.1490574405999917
1994-10-14,0.05706048448888771
1994-10-17,0.20811531607826164
1994-10-18,0.29875890694493956
1994-10-19,0.4448053722888449
1994-10-20,0.45898461930331536
1994-10-21,0.4374178644186159
1994-10-24,0.3042030330764114
1994-10-25,0.20568314424566309
1994-10-26,0.1442649267070303
1994-10-27,0.19662546228863367
1994-10-28,0.42180118856855514
1994-10-31,0.5425023910778024
1994-11-01,0.5691258743842439
1994-11-02,0.5431396288360647
1994-11-03,0.5702221402874483
1994-11-04,0.3967127380574289
1994-11-07,0.3316168324645247
1994-11-08,0.33180424953868604
1994-11-09,0.30659553145801216
1994-11-10,0.2691509845962987
1994-11-11,0.17027572505271132
1994-11-14,0.18868704988823026
1994-11-15,0.17399593948958839
1994-11-16,0.19283302785302545
1994-11-17,0.13970564229491533
1994-11-18,0.06253701031916117
1994-11-21,-0.15319976313875533
1994-11-22,-0.5070384899159133
1994-11-23,-0.7509340372926819
1994-11-24,-0.7509340372926819
1994-11-25,-0.9152056866086081
1994-11-28,-1.0388250080242494
1994-11-29,-1.112975684600084
1994-11-30,-1.2364468976365555
1994-12-01,-1.4225718187236762
1994-12-02,-1.4056823691188085
1994-12-05,-1.4708347702162032
1994-12-06,-1.5347818806558478
1994-12-07,-1.630717738100468
1994-12-08,-1.7541375734977163
1994-12-09,-1.8821171786284634
1994-12-12,-1.9296383869303197
1994-12-13,-1.972801130096985
1994-12-14,-1.8329502996707816
1994-12-15,-1.768574849444688
1994-12-16,-1.5876313597606697
1994-12-19,-1.4615317565621133
1994-12-20,-1.3788939407661134
1994-12-21,-1.128713076682985
1994-12-22,-1.0015201184940747
1994-12-23,-0.8870941279693362
1994-12-26,-0.8870941279693361
1994-12-27,-0.6688025596861401
1994-12-28,-0.5499848889261011
1994-12-29,-0.44132385221288606
1994-12-30,-0.43423627560762246
1995-01-02,-0.43423627560762246
1995-01-03,-0.4250058633596006
1995-01-04,-0.34055125368471506
1995-01-05,-0.29263507962017293
1995-01-06,-0.2596259865621112
1995-01-09,-0.20288399035487906
1995-01-10,-0.13664918524384834
1995-01-11,-0.06858345836494241
1995-01-12,-0.01552047428363974
1995-01-13,0.1954716417672541
1995-01-16,0.467028214650661
1995-01-17,0.7237246582763743
1995-01-18,0.9155450342389486
1995-01-19,0.9572379694406
1995-01-20,0.9705421225902505
1995-01-23,1.0190516801938685
1995-01-24,1.0742197271878373
1995-01-25,1.1713233353344887
1995-01-26,1.3112816148569602
1995-01-27,1.4601133757932498
1995-01-30,1.4917139979774459
1995-01-31,1.6005905850087514
1995-02-01,1.7185771620404389
1995-02-02,1.8682593539732948
1995-02-03,1.9142757804219621
1995-02-06,2.3149424029401517
1995-02-07,2.6890037417266663
1995-02-08,2.9724595639168205
1995-02-09,3.2642670011051442
1995-02-10,3.568099245674814
1995-02-13,3.8076515877662334
1995-02-14,4.056462467944543
1995-02-15,4.240203350859674
1995-02-16,4.481831961758047
1995-02-17,4.4610664084521945
1995-02-20,4.4610664084521945
1995-02-21,4.497817302789601
1995-02-22,4.628343303082357
1995-02-23,4.920978050132584
1995-02-24,5.182276252454261
1995-02-27,4.55538379828594
1995-02-28,4.474087014554046
1995-03-01,4.3109427940198914
1995-03-02,4.383740348551877
1995-03-03,4.394850546623908
1995-03-06,4.444151590502691
1995-03-07,3.8507296937702176
1995-03-08,3.768362072761934
1995-03-09,3.714044666652376
1995-03-10,3.0157467631000068
1995-03-13,3.1285492800047408
1995-03-14,3.2674909121297455
1995-03-15,3.3849816872435103
1995-03-16,3.5306078183670904
1995-03-17,3.7637285238986453
1995-03-20,3.9893478358419805
1995-03-21,4.124999176585134
1995-03-22,4.2750216780954196
1995-03-23,4.409065414414291
1995-03-24,4.143881842744941
1995-03-27,4.461894190284672
1995-03-28,4.746337513805281
1995-03-29,4.91576817935529
1995-03-30,5.113944755235727
1995-03-31,5.050539669393095
1995-04-03,5.156861194334617
1995-04-04,5.186149436350531
1995-04-05,5.411505073252802
1995-04-06,5.645214828074804
1995-04-07,5.728014035824135
1995-04-10,5.915998477620169
1995-04-11,5.825055072352039
1995-04-12,5.919456317528433
1995-04-13,6.0621459027377
1995-04-14,6.0621459027377
1995-04-17,5.947383736712687
1995-04-18,5.909163162293302
1995-04-19,5.764490354357471
1995-04-20,5.774673244839758
1995-04-21,5.651013284493305
1995-04-24,5.360653872251913
1995-04-25,5.356552066175131
1995-04-26,5.57162002636489
1995-04-27,5.806638732140947
1995-04-28,6.065460963562656
1995-05-01,6.018394830410339
1995-05-02,6.215246266122093
1995-05-03,5.592858385119044
1995-05-04,5.9480650192986015
1995-05-05,5.962075392153402
1995-05-08,6.00952344351612
1995-05-09,6.183580166552371
1995-05-10,6.481267381561547
1995-05-11,6.794953668662225
1995-05-12,7.101111844543276
1995-05-15,7.344486387877817
1995-05-16,7.569899398325069
1995-05-17,7.427860480187796
1995-05-18,4.835666253141849
1995-05-19,4.740903204052442
1995-05-22,4.496418371558579
1995-05-23,4.463379463582484
1995-05-24,4.595755343226808
1995-05-25,4.748523273735497
1995-05-26,4.116928379173931
1995-05-29,4.116928379173931
1995-05-30,3.9448195867538547
1995-05-31,3.3833582516758045
1995-06-01,3.5802114499027486
1995-06-02,3.6656378733134334
1995-06-05,3.7798489963768906
1995-06-06,3.902902096373153
1995-06-07,3.919024546018644
1995-06-08,3.912356124455566
1995-06-09,3.760789539633239
1995-06-12,3.7217677317216222
1995-06-13,3.7593844227941444
1995-06-14,3.8767017160284145
1995-06-15,4.021960818565659
1995-06-16,4.202142502958336
1995-06-19,4.232645158216182
1995-06-20,4.471951999519023
1995-06-21,4.674631253647553
1995-06-22,4.65952322875162
1995-06-23,4.928508260718497
1995-06-26,4.340204524014436
1995-06-27,4.356242990041087
1995-06-28,4.422077512242468
1995-06-29,4.4540149766465005
1995-06-30,4.434160734442545
1995-07-03,4.4701504747490475
1995-07-04,4.4701504747490475
1995-07-05,4.488641906482757
1995-07-06,4.452933792121089
1995-07-07,4.7572212262526055
1995-07-10,5.0771643422042025
1995-07-11,4.968571217568001
1995-07-12,4.878749867925832
1995-07-13,5.131646778369844
1995-07-14,5.266405798092118
1995-07-17,5.471934130259058
1995-07-18,5.134892740774292
1995-07-19,4.402727898034625
1995-07-20,4.331307194451247
1995-07-21,4.269072519374894
1995-07-24,4.135016677686138
1995-07-25,4.222590554133063
1995-07-26,4.364962889576841
1995-07-27,4.495623790390244
1995-07-28,4.424432892658925
1995-07-31,4.454860464336184
1995-08-01,4.409254382074165
1995-08-02,4.298199364454063
1995-08-03,4.27654818723691
1995-08-04,4.2677699747306095
1995-08-07,4.275471730255365
1995-08-08,4.299238783213239
1995-08-09,4.321385972741445
1995-08-10,4.045310453192376
1995-08-11,3.9056907127278087
1995-08-14,3.6842792686287624
1995-08-15,3.6211196856507724
1995-08-16,3.6172437738434793
1995-08-17,3.614205609051688
1995-08-18,3.6333716619059615
1995-08-21,3.4477621624923294
1995-08-22,3.410055047681655
1995-08-23,3.2514378282282146
1995-08-24,3.188221273436705
1995-08-25,3.139333394731053
1995-08-28,2.9990149986032266
1995-08-29,2.9921155696640005
1995-08-30,3.017050626454921
1995-08-31,3.0678030959042686
1995-09-01,3.1671289739861828
1995-09-04,3.167128973986182
1995-09-05,3.409353193994764
1995-09-06,3.7415971333744045
1995-09-07,4.056446398594661
1995-09-08,4.3380104014698695
1995-09-11,4.695805104299337
1995-09-12,4.973060605381222
1995-09-13,5.314644068304141
1995-09-14,5.430265446671847
1995-09-15,5.935254582097321
1995-09-18,6.153430303152945
1995-09-19,6.533707169553025
1995-09-20,6.947574707233165
1995-09-21,5.753564693929139
1995-09-22,5.921535897049809
1995-09-25,5.9318273372843455
1995-09-26,6.013619693114395
1995-09-27,6.046595056261199
1995-09-28,5.9008166370916495
1995-09-29,5.95366037569024
1995-10-02,5.5729234136866985
1995-10-03,5.588678799440282
1995-10-04,5.486588192192529
1995-10-05,5.474234294071711
1995-10-06,5.511955907617267
1995-10-09,4.688012245731511
1995-10-10,4.540330200287288
1995-10-11,4.392414684303564
1995-10-12,4.170800433749365
1995-10-13,4.279593865350864
1995-10-16,4.041465443410699
1995-10-17,3.8397616504680947
1995-10-18,3.997722904045569
1995-10-19,4.1355324272839935
1995-10-20,3.8319998428702466
1995-10-23,3.76496832085102
1995-10-24,3.7880350848349735
1995-10-25,3.2671927943166508
1995-10-26,2.7416163123421864
1995-10-27,2.458524649024522
1995-10-30,2.4042365307477924
1995-10-31,2.2824662636041566
1995-11-01,2.226569091443285
1995-11-02,2.300053744998187
1995-11-03,2.4454075622225004
1995-11-06,2.5256868998873765
1995-11-07,2.4452390046219903
1995-11-08,2.3940741804672196
1995-11-09,2.5464510044096653
1995-11-10,2.6734051875506815
1995-11-13,2.7680151923921206
1995-11-14,2.647410236435624
1995-11-15,2.574188937042075
1995-11-16,2.7334145886220838
1995-11-17,2.964437172474842
1995-11-20,3.0029618074950863
1995-11-21,3.143232073038958
1995-11-22,3.254756135475516
1995-11-23,3.254756135475516
1995-11-24,3.3433132087882362
1995-11-27,3.5181722536855182
1995-11-28,3.5171939285304585
1995-11-29,3.7993622872234654
1995-11-30,3.997090635821609
1995-12-01,4.231329378275763
1995-12-04,4.1913139073814625
1995-12-05,4.532210818901798
1995-12-06,4.955287155531027
1995-12-07,4.9442779449630905
1995-12-08,5.226105609957522
1995-12-11,5.525076316722466
1995-12-12,5.685981221199915
1995-12-13,5.924430769030285
1995-12-14,5.612134918151823
1995-12-15,5.642075827942125
1995-12-18,3.8595510345581534
1995-12-19,3.575531618169368
1995-12-20,3.299806293900749
1995-12-21,3.203478202748355
1995-12-22,3.180572579042915
1995-12-25,3.180572579042915
1995-12-26,3.1197189971901595
1995-12-27,3.145620063490462
1995-12-28,3.1145781350293906
1995-12-29,3.1190378225663205
1996-01-01,3.11903782256632
1996-01-02,3.2154256591833312
1996-01-03,3.4239303179033853
1996-01-04,2.99602273558106
1996-01-05,2.977041223268388
1996-01-08,2.9654987757298676
1996-01-09,1.922853768833543
1996-01-10,1.4873462522948877
1996-01-11,1.2270843183047857
1996-01-12,1.0418785714613452
1996-01-15,0.8426970149295698
1996-01-16,0.7394440743604638
1996-01-17,0.6634550869713276
1996-01-18,0.6323843638188671
1996-01-19,0.6633683218602999
1996-01-22,0.6944497134814933
1996-01-23,0.7619218583138317
1996-01-24,0.8986831518142958
1996-01-25,0.9824014778177819
1996-01-26,1.1296060891634
1996-01-29,1.3273020208053306
1996-01-30,1.5613227328123855
1996-01-31,1.8650284647496964
1996-02-01,2.2230790170050523
1996-02-02,2.4984122723462505
1996-02-05,2.810095502298074
1996-02-06,3.1143769923053766
1996-02-07,3.54020424962707
1996-02-08,3.923042906409916
1996-02-09,4.405831803735062
1996-02-12,4.871671332526238
1996-02-13,5.1294504576364535
1996-02-14,4.904804937960224
1996-02-15,4.779764644832517
1996-02-16,4.8312047001207095
1996-02-19,4.8312047001207095
1996-02-20,4.609901170449665
1996-02-21,4.357111137837752
1996-02-22,4.333215636293491
1996-02-23,4.51294383746509
1996-02-26,3.7609363371257354
1996-02-27,3.7029665178787514
1996-02-28,3.5001035868283465
1996-02-29,3.1919163626370906
1996-03-01,2.931861382478486
1996-03-04,2.9596215466809364
1996-03-05,3.0089539859220347
1996-03-06,2.8807181596810505
1996-03-07,2.9421696845239955
1996-03-08,1.8211884853147735
1996-03-11,1.6663976082980538
1996-03-12,1.509819370712329
1996-03-13,1.4072231404592888
1996-03-14,1.3564789519471943
1996-03-15,1.3144937022729433
1996-03-18,1.3161379438597443
1996-03-19,1.3852887115789576
1996-03-20,1.4363663295367757
1996-03-21,1.461482195226462
1996-03-22,1.5079802481345983
1996-03-25,1.5441194002835625
1996-03-26,1.610702203744314
1996-03-27,1.4960882917899456
1996-03-28,1.4960170268533075
1996-03-29,1.4403635883859507
1996-04-01,1.4524541575428294
1996-04-02,1.5167320265365443
1996-04-03,1.5827560449884182
1996-04-04,1.6499338968567203
1996-04-05,1.6499338968567205
1996-04-08,1.4438991925406452
1996-04-09,1.2644761200168555
1996-04-10,0.781912157862133
1996-04-11,0.5045740018849325
1996-04-12,0.3559437699014145
1996-04-15,0.3207687641841981
1996-04-16,0.3202818605449753
1996-04-17,0.2775813167084321
1996-04-18,0.2596922261621071
1996-04-19,0.26239535784306756
1996-04-22,0.3445311333162697
1996-04-23,0.47301318745506193
1996-04-24,0.5210495788897936
1996-04-25,0.6271791308717821
1996-04-26,0.752608800105388
1996-04-29,0.8367705349225161
1996-04-30,0.9094635061603946
1996-05-01,1.0061459610627683
1996-05-02,0.7442490958967627
1996-05-03,0.5999299119065585
1996-05-06,0.4624177163952789
1996-05-07,0.2611991805577561
1996-05-08,0.22423694117306642
1996-05-09,0.2094428364146508
1996-05-10,0.31323893294602984
1996-05-13,0.5341001716344667
1996-05-14,0.8086242924510603
1996-05-15,1.059746208467985
1996-05-16,1.2796997031105988
1996-05-17,1.53962888989336
1996-05-20,1.8498664819027264
1996-05-21,2.1340469683981915
1996-05-22,2.4487611298894243
1996-05-23,2.6650751613459684
1996-05-24,2.9460806436556557
1996-05-27,2.9460806436556557
1996-05-28,2.9929452570965727
1996-05-29,2.843456703552538
1996-05-30,2.90084384034341
