index,positions,prices
2000-06-08,0.043895927004195374,1543.5
2000-06-09,0.41902367981813743,1539.5
2000-06-12,0.39491201710520085,1524.5
2000-06-13,0.9295497982192034,1550.5
2000-06-14,1.554359162398573,1553.5
2000-06-15,2.1569478337931316,1553.5
2000-06-16,2.424244697678143,1543.5
2000-06-19,3.037957325388001,1560.5
2000-06-20,3.5487174217514714,1554.5
2000-06-21,4.070945806647974,1554.5
2000-06-22,3.4737507330777846,1531.5
2000-06-23,2.875630835348764,1519.5
2000-06-26,2.711021749299087,1535.5
2000-06-27,2.4047300299534236,1526.5
2000-06-28,2.1514165617350156,1526.5
2000-06-29,1.423944271606526,1513.5
2000-06-30,1.1357158722398772,1524.5
2000-07-03,1.494635968826245,1545.5
2000-07-04,1.494635968826245,
2000-07-05,0.8969230892347977,1518.5
2000-07-06,0.8299895511328202,1529.5
2000-07-07,1.4750803796014258,1550.5
2000-07-10,1.9903605010488987,1546.5
2000-07-11,2.6527291292751625,1550.5
2000-07-12,3.669599903687056,1561.5
2000-07-13,4.828801577557802,1564.5
2000-07-14,6.340247098994367,1579.5
2000-07-17,7.8368819674298,1577.5
2000-07-18,8.40181949797425,1567.5
2000-07-19,8.229133790204733,1555.5
2000-07-20,8.718991954150464,1572.5
2000-07-21,6.696361616425052,1545.5
2000-07-24,6.030660145214391,1536.5
2000-07-25,5.692378908541161,1540.5
2000-07-26,4.381183565704267,1524.5
2000-07-27,3.2793635888856274,1519.5
2000-07-28,0.6280197994550182,1487.5
2000-07-31,-0.8997890460274076,1495.5
2000-08-01,-1.9942037651710691,1503.5
2000-08-02,-2.8408404765867656,1508.5
2000-08-03,-3.2154544713605344,1517.5
2000-08-04,-3.1278481401814493,1527.5
2000-08-07,-2.3901660192558203,1541.5
2000-08-08,-1.565628452310288,1547.5
2000-08-09,-1.25194089482911,1536.5
2000-08-10,-1.3664316907930405,1528.5
2000-08-11,-1.2480487766706394,1533.5
2000-08-14,-0.09816643380922427,1553.5
2000-08-15,0.7185483365485714,1550.5
2000-08-16,1.2877427949123348,1546.5
2000-08-17,2.386413633473126,1558.5
2000-08-18,3.293892980105353,1556.5
2000-08-21,4.31921626517241,1562.5
2000-08-22,5.178608807125371,1562.5
2000-08-23,6.157659223741102,1566.5
2000-08-24,7.206102811455671,1571.5
2000-08-25,7.916836469878974,1568.5
2000-08-28,8.920810458508974,1574.5
2000-08-29,9.621257358274994,1573.5
2000-08-30,9.434162160908587,1559.5
2000-08-31,10.245767277770204,1577.5
2000-09-01,10.999178840393755,1579.5
2000-09-04,11.027911930953264,
2000-09-05,11.031359766877474,1567.5
2000-09-06,9.958509104873976,1549.5
2000-09-07,9.712389765054338,1562.5
2000-09-08,8.806671324369194,1551.5
2000-09-11,7.872834535824057,1547.5
2000-09-12,6.359826465671073,1537.5
2000-09-13,5.2929736646582635,1541.5
2000-09-14,4.085396085408343,1536.5
2000-09-15,1.8020688763502382,1516.5
2000-09-18,-1.2081788579178594,1500.5
2000-09-19,-3.0748778741844207,1512.5
2000-09-20,-5.2218734513976734,1503.5
2000-09-21,-7.127712457387874,1502.5
2000-09-22,-8.747275544218223,1502.5
2000-09-25,-10.863159247987117,1490.5
2000-09-26,-13.585724412687894,1476.5
2000-09-27,-15.5677331230013,1480.5
2000-09-28,-12.55280173271028,1509.5
2000-09-29,-12.310590837125,1487.5
2000-10-02,-13.511063191922158,1490.5
2000-10-03,-14.626741765255542,1474.5
2000-10-04,-15.377706896351112,1483.5
2000-10-05,-15.925529330226846,1490.5
2000-10-06,-14.171017360294966,1459.5
2000-10-09,-16.38690818373714,1449.5
2000-10-10,-17.4721772948656,1424.5
2000-10-11,-20.68967887046688,1412.5
2000-10-12,-20.601199921605478,1378.5
2000-10-13,-14.793316542370265,1418.5
2000-10-16,-15.711985131776709,1425.5
2000-10-17,-15.5684966620568,1393.5
2000-10-18,-17.523196727346164,1386.5
2000-10-19,-11.984419196444298,1435.5
2000-10-20,-12.01760145068489,1444.5
2000-10-23,-12.035128510975223,1450.5
2000-10-24,-12.198272160774172,1437.5
2000-10-25,-11.929038175311131,1407.5
2000-10-26,-12.917643439193636,1404.5
2000-10-27,-11.44325407762331,1434.5
2000-10-30,-11.213295970927042,1446.5
2000-10-31,-9.62042065919273,1474.5
2000-11-01,-9.235407918490466,1465.5
2000-11-02,-8.923534333460351,1468.5
2000-11-03,-8.625173278132873,1469.5
2000-11-06,-8.011489983039633,1479.5
2000-11-07,-7.583445595557682,1477.5
2000-11-08,-6.861206275719346,1446.5
2000-11-09,-7.360500744943933,1437.5
2000-11-10,-7.638166710088062,1406.5
2000-11-13,-8.936256070332055,1392.5
2000-11-14,-7.734927164166963,1427.5
2000-11-15,-8.090353338722812,1430.5
2000-11-16,-8.529043554980053,1412.5
2000-11-17,-9.388940933766202,1404.5
2000-11-20,-10.177936540665629,1381.5
2000-11-21,-11.071079048880536,1389.5
2000-11-22,-11.4438538700597,1357.5
2000-11-23,-11.4438538700597,
2000-11-24,-11.903117630754128,1380.5
2000-11-27,-12.182654092758417,1392.5
2000-11-28,-12.90688760794469,1372.5
2000-11-29,-14.209712856454201,1368.5
2000-11-30,-15.621124449075804,1354.5
2000-12-01,-17.120649084696268,1354.5
